"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.012679603E0,6.550516486E-1,5.027124882E-1,-8.919572830E-1,1.215483567E0
1.017421113E0,7.675707936E-1,7.685770988E-1,-9.832563400E-1,1.465151429E0
1.022162676E0,5.009857416E-1,8.042871952E-1,-1.165727615E0,1.502260124E0
1.026904238E0,5.002461672E-1,8.036637306E-1,-1.563138485E0,1.827436331E0
1.031645801E0,2.064514160E-2,5.443420410E-1,-2.026723862E0,2.098652923E0
1.036387363E0,-1.944937706E-1,4.729468822E-1,-1.788366795E0,1.860043648E0
1.041128874E0,3.412823677E-1,6.822090149E-1,-2.175966263E0,2.305799638E0
1.045870436E0,6.963220835E-1,8.476514816E-1,-2.693216324E0,2.908056335E0
1.050611999E0,9.250938892E-1,8.987305164E-1,-3.193958759E0,3.444544644E0
1.055353561E0,1.246497273E0,9.743587971E-1,-3.539639950E0,3.877135733E0
1.060095124E0,1.125572085E0,8.859095573E-1,-3.627939701E0,3.900473656E0
1.064836686E0,1.268968582E0,8.341562748E-1,-3.747901440E0,4.043867351E0
1.069578197E0,1.524734020E0,8.754451275E-1,-3.708111286E0,4.103816189E0
1.074319759E0,1.674256325E0,9.321300983E-1,-3.565904140E0,4.048169105E0
1.079061322E0,1.766564369E0,9.506406784E-1,-3.423681259E0,3.968130635E0
1.083802884E0,1.778763652E0,9.897005558E-1,-3.240474701E0,3.826771956E0
1.088544447E0,1.802508235E0,1.072155476E0,-3.099529266E0,3.742410316E0
1.093286009E0,1.788734794E0,1.085142374E0,-2.971820831E0,3.634394748E0
1.098027520E0,1.741230607E0,1.085655212E0,-2.823792934E0,3.490607082E0
1.102769082E0,1.737632275E0,1.111477137E0,-2.653128624E0,3.360630721E0
1.107510645E0,1.738430500E0,1.171597481E0,-2.445649147E0,3.221176960E0
1.112252207E0,1.739592433E0,1.234529018E0,-2.289799690E0,3.129445055E0
1.116993770E0,1.731826544E0,1.259500504E0,-2.223622322E0,3.087079676E0
1.121735332E0,1.722491026E0,1.303915024E0,-2.232630730E0,3.106736181E0
1.126476842E0,1.721487045E0,1.313086748E0,-2.264319420E0,3.132867200E0
1.131218405E0,1.693594456E0,1.275702238E0,-2.283164501E0,3.115849566E0
1.135959967E0,1.674923182E0,1.268610477E0,-2.344327927E0,3.148112710E0
1.140701530E0,1.632513762E0,1.270592690E0,-2.343029022E0,3.125586659E0
1.145443092E0,1.554791808E0,1.243463993E0,-2.153362751E0,2.932669672E0
1.150184655E0,1.430075049E0,1.232283354E0,-1.828641415E0,2.628224940E0
1.154926165E0,1.334794521E0,1.226807356E0,-1.452840805E0,2.323247535E0
1.159667728E0,1.240389824E0,1.202708960E0,-1.095329285E0,2.045683748E0
1.164409290E0,1.142629504E0,1.121591806E0,-7.561016083E-1,1.770666543E0
1.169150853E0,1.058986783E0,1.062169313E0,-3.779764175E-1,1.546778209E0
1.173892415E0,9.255592227E-1,9.742662907E-1,-5.896949768E-2,1.345114152E0
1.178633926E0,8.668343425E-1,9.222596884E-1,3.298749924E-1,1.307968738E0
1.183375488E0,8.063405156E-1,9.152538776E-1,7.263278961E-1,1.419657318E0
1.188117051E0,6.199396253E-1,8.024768829E-1,1.116184235E0,1.508032338E0
1.192858613E0,4.170676470E-1,7.434659004E-1,1.642799377E0,1.850804355E0
1.197600176E0,2.323775291E-1,6.421132088E-1,2.084177971E0,2.193195500E0
1.202341686E0,1.500066519E-1,5.767364502E-1,2.488702774E0,2.559056159E0
1.207083249E0,5.349045992E-2,4.944013357E-1,2.821043968E0,2.864538877E0
1.211824811E0,-3.715419769E-2,3.758691549E-1,3.067425728E0,3.090591958E0
1.216566374E0,-1.636998653E-1,2.452214956E-1,3.247395515E0,3.260752806E0
1.221307936E0,-1.942004561E-1,1.147860289E-1,3.172926903E0,3.180936148E0
1.226049499E0,-2.189996839E-1,1.399493217E-2,2.976134300E0,2.984213815E0
1.230791009E0,-1.752805114E-1,-6.370031834E-2,2.767102242E0,2.773379852E0
1.235532572E0,-2.365916967E-1,-1.271103621E-1,2.462278366E0,2.476882603E0
1.240274134E0,-3.251338303E-1,-1.610212326E-1,2.150058746E0,2.180456938E0
1.245015697E0,-4.871175289E-1,-1.671559811E-1,1.808801651E0,1.880688178E0
1.249757259E0,-7.157660723E-1,-1.233665943E-1,1.507551193E0,1.673395048E0
1.254498770E0,-9.228554368E-1,-7.434105873E-2,1.167209625E0,1.489821150E0
1.259240332E0,-1.194095373E0,-6.704521179E-2,8.234624863E-1,1.452050029E0
1.263981895E0,-1.430971265E0,-8.162951469E-2,5.977506638E-1,1.552948162E0
1.268723457E0,-1.680789709E0,-9.148335457E-2,4.274930954E-1,1.736713447E0
1.273465020E0,-1.861962914E0,-9.627366066E-2,2.193489075E-1,1.877308833E0
1.278206530E0,-1.964883447E0,-7.426118851E-2,-3.900527954E-4,1.966286306E0
1.282948092E0,-2.013311625E0,-3.726005554E-2,-2.818250656E-1,2.033282414E0
1.287689655E0,-2.068682671E0,-4.078149796E-3,-5.771121979E-1,2.147678540E0
1.292431217E0,-2.132508516E0,1.360034943E-2,-8.170995712E-1,2.283731431E0
1.297172780E0,-2.275810719E0,1.115775108E-2,-9.686269760E-1,2.473393851E0
1.301914290E0,-2.440662146E0,6.481432915E-2,-1.039134979E0,2.653457011E0
1.306655853E0,-2.450299025E0,1.622805595E-1,-1.071805000E0,2.679377959E0
1.311397415E0,-2.364798069E0,2.793881893E-1,-1.114418030E0,2.629116812E0
1.316138978E0,-2.362499714E0,3.392279148E-1,-1.038029671E0,2.602688240E0
1.320880540E0,-2.607826233E0,5.604240894E-1,-5.996360779E-1,2.733934207E0
1.325622051E0,-2.623706579E0,6.817986965E-1,-4.516878128E-1,2.748218979E0
1.330363613E0,-2.669418812E0,8.085963726E-1,-3.761301041E-1,2.814444660E0
1.335105176E0,-2.766450405E0,9.286880493E-1,-1.485900879E-1,2.921949409E0
1.339846738E0,-3.252776623E0,1.253374100E0,4.355401993E-1,3.513004079E0
