"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.940727583E0,1.193100380E0,1.230620501E0,-2.212820292E-1,1.728259550E0
1.950716583E0,3.051895738E-2,1.312107591E0,-4.187468871E-1,1.377645344E0
1.960704583E0,-8.617345762E-1,1.682596823E0,-4.564102650E-1,1.944743911E0
1.970692583E0,-1.299112739E0,1.645465541E0,-4.150904770E-1,2.137182926E0
1.980680583E0,-8.605008137E-1,1.399920345E0,-4.524091615E-1,1.704380436E0
1.990669583E0,-2.392902839E-1,1.110355335E0,-7.448484430E-1,1.358288634E0
2.000657583E0,-4.611698985E-3,6.437894800E-1,-8.610909440E-1,1.075157559E0
2.010645583E0,-1.067894536E-1,3.634407055E-1,-4.257961442E-1,5.699083174E-1
2.020633583E0,4.537269777E-1,-7.422601730E-2,-1.556601897E-2,4.600217091E-1
2.030622583E0,8.921582240E-1,-1.575889669E-1,-7.969301775E-2,9.094677323E-1
2.040610583E0,1.046869703E0,-1.632335034E-1,1.772377311E-1,1.074241390E0
2.050598583E0,1.234944225E0,-8.572710311E-1,4.116219087E-1,1.558663997E0
2.060586583E0,1.315272104E0,-1.598256584E0,5.522840633E-1,2.142284412E0
2.070575583E0,1.447867075E0,-1.849887417E0,4.882658958E-1,2.399334513E0
2.080563583E0,1.326168975E0,-2.146958570E0,4.991867405E-1,2.572419611E0
2.090551583E0,1.292221795E0,-2.370572907E0,8.349180758E-1,2.826046934E0
2.100539583E0,2.263309245E0,-3.011408447E0,1.000648633E0,3.897748999E0
2.110528583E0,2.375491585E0,-3.709266034E0,1.504659326E0,4.654633656E0
2.120516583E0,2.618859133E0,-4.321168089E0,2.803213656E0,5.778314945E0
2.130504583E0,2.751604376E0,-4.331383467E0,3.874105475E0,6.429689154E0
2.140492583E0,8.094516975E-1,-1.239607087E0,3.651443503E0,3.940162108E0
2.150481583E0,-1.575520563E-1,3.627955822E0,1.452976810E0,3.911269322E0
2.160469583E0,-2.627177382E-1,6.051000473E0,-7.499849296E-1,6.102958687E0
2.170457583E0,-9.778240263E-2,4.965628025E0,-1.659605717E0,5.236536471E0
2.180445583E0,-3.493845838E-1,3.069419551E0,-9.226640251E-1,3.224083570E0
2.190434583E0,-1.107931007E0,1.550769299E0,-5.801285774E-2,1.906767429E0
2.200422583E0,-1.881551551E0,-1.697891092E-1,-3.036973643E-1,1.913451507E0
2.210410583E0,-2.572055680E0,-1.245791102E0,-7.248176363E-1,2.948359967E0
2.220398583E0,-2.668608997E0,-2.174877124E0,-7.817461279E-1,3.530253744E0
2.230386583E0,-1.678128088E0,-2.955216705E0,-5.562640437E-1,3.443668006E0
2.240375583E0,2.005343539E-1,-4.416280945E0,-8.060186510E-1,4.493708655E0
2.250363583E0,9.867047775E-1,-6.915993118E0,-3.875246851E0,7.988872592E0
2.260351583E0,-2.749021661E-1,-5.886053444E0,6.034012266E-1,5.923283665E0
2.270339583E0,-6.202141643E-2,-5.354755549E0,2.532243158E0,5.923639848E0
2.280328583E0,3.957360470E-1,-4.450781271E0,1.205167133E0,4.628011318E0
2.290316583E0,2.978612584E-1,-1.576187730E0,1.955374549E0,2.529145848E0
2.300304583E0,7.174983841E-1,-2.698139191E-1,-1.223597703E0,1.443881858E0
2.310292583E0,1.325419362E0,2.268779315E0,-6.816448950E0,7.305345464E0
2.320281583E0,2.329251219E0,2.118771921E0,-1.921165853E0,3.688561227E0
2.330269583E0,-1.024197709E0,3.096474325E0,6.941623219E0,7.669632788E0
2.340257583E0,-2.357187461E0,2.306334227E0,6.300284234E0,7.111194816E0
2.350245583E0,-1.493478280E0,-5.323831379E-2,3.792763104E0,4.076562725E0
2.360234583E0,-3.637085080E-1,-2.242568001E0,4.033624535E0,4.629419187E0
2.370222583E0,2.395925850E-1,-2.896974344E0,2.345942681E0,3.735413232E0
2.380210583E0,7.519840926E-1,-1.564887986E0,1.103083080E0,2.056975150E0
2.390198583E0,5.126318282E-1,7.905353701E-1,-3.789741263E-2,9.429601140E-1
2.400187583E0,-5.097655231E-1,2.655113624E0,-1.360881409E0,3.026794914E0
2.410175583E0,-6.856714046E-1,2.709727787E0,-2.165297485E0,3.535715367E0
2.420163583E0,1.931452274E-2,1.658911214E0,-2.107304361E0,2.681993874E0
2.430151583E0,-5.376134723E-1,4.037239283E-1,-1.884394467E0,2.000740804E0
