"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.318731542E0,3.636495681E0,1.475135565E-2,9.093474300E-1,3.748497191E0
2.328721542E0,2.534486734E0,5.613274401E-1,2.097029049E0,3.337100888E0
2.338711542E0,1.896587082E0,1.802737516E0,2.713325579E0,3.769488136E0
2.348701542E0,2.154170964E0,4.197265881E0,2.434926778E0,5.309082956E0
2.358691542E0,2.436637673E0,3.962072741E0,6.336428797E-1,4.694329223E0
2.368682542E0,2.361055979E0,2.778637809E-1,-2.041225562E0,3.133431891E0
2.378672542E0,1.887166632E0,-2.177836985E0,-1.440397257E0,3.221663559E0
2.388662542E0,5.791737270E-1,-2.310539544E0,4.706458597E-1,2.428073870E0
2.398652542E0,-3.428649384E-1,-2.016218190E0,5.565941191E-1,2.119549285E0
2.408642542E0,-3.231966591E-1,-1.659642116E0,2.687146425E-1,1.712038432E0
2.418632542E0,4.667598367E-2,-1.527271678E0,1.336786934E0,2.030206082E0
2.428622542E0,-1.484783471E-1,-1.827206360E0,2.913344793E0,3.442136950E0
2.438612542E0,-6.055195266E-1,-2.017239114E0,2.977142594E0,3.646818554E0
2.448602542E0,-6.515318513E-1,-8.534712911E-1,1.948516788E0,2.224775196E0
2.458593542E0,-7.647169894E-1,2.386780804E-1,1.837837182E0,2.004845333E0
2.468583542E0,-1.234804476E0,2.890366405E-1,1.920984589E0,2.301839713E0
2.478573542E0,-1.906001683E0,1.286469305E-1,1.128227277E0,2.218623275E0
2.488563542E0,-2.448190017E0,4.166404277E-1,-4.794342979E-1,2.529245115E0
2.498553542E0,-3.498894909E0,7.561052102E-1,-2.021094768E0,4.110813148E0
2.508543542E0,-5.475290637E0,1.205506418E0,-1.463908911E0,5.794400968E0
2.518533542E0,-7.284723215E0,2.142775326E0,4.485749960E-1,7.606569394E0
2.528523542E0,-9.040497649E0,3.347872438E0,1.062534978E0,9.698857056E0
2.538513542E0,-1.046361580E1,3.297610357E0,1.284818051E0,1.104591540E1
2.548503542E0,-1.018621453E1,2.981926786E0,8.301502562E-1,1.064612621E1
2.558494542E0,-8.076393530E0,3.496339676E0,6.685203516E-1,8.826066113E0
2.568484542E0,-6.598958840E0,3.576016175E0,9.848886323E-1,7.569950797E0
2.578474542E0,-5.453787501E0,2.677336552E0,1.412116613E0,6.237467631E0
2.588464542E0,-4.561074377E0,1.400796989E0,1.766655518E0,5.087897738E0
2.598454542E0,-4.242259036E0,9.335857469E-1,1.752585948E0,4.684004866E0
2.608444542E0,-2.902207602E0,8.588390350E-1,1.860109227E0,3.552523017E0
2.618434542E0,-1.245793734E0,7.679048914E-1,3.300570803E0,3.610463623E0
2.628424542E0,2.061067504E-1,6.184985912E-1,2.080626440E0,2.180373106E0
2.638414542E0,1.333818303E0,4.658751529E-1,2.458311548E0,2.835384734E0
2.648401792E0,2.601312808E0,1.652837126E0,3.189522237E0,4.435284770E0
2.658391792E0,2.822756220E0,2.268250726E0,3.996099443E0,5.392747426E0
2.668381792E0,2.500349520E0,1.908194974E0,2.232798035E0,3.857245500E0
2.678371792E0,3.346291936E0,6.266016626E-1,2.303165474E0,4.110337038E0
2.688361792E0,3.848342058E0,-2.173803576E0,8.472463453E-1,4.500331649E0
2.698351792E0,4.538346249E0,-3.407273133E0,-5.379941261E-1,5.700485467E0
2.708341792E0,4.593152786E0,-2.280246874E0,-1.168027812E0,5.259359970E0
2.718331792E0,4.622681810E0,-1.362716412E0,-1.543306790E0,5.060432688E0
2.728321792E0,5.046555828E0,2.965035349E-1,-1.762948091E0,5.353842176E0
2.738312792E0,5.134079876E0,1.677334036E0,-1.590205845E0,5.630362357E0
2.748302792E0,4.499359939E0,1.659552653E0,-1.688906261E0,5.084364191E0
2.758292792E0,2.765924208E0,2.913842976E-1,-1.461930213E0,3.142050521E0
2.768282792E0,4.841517949E-1,-2.367461019E0,-1.796658751E0,3.011188686E0
2.778272792E0,-1.315948042E0,-4.903144094E0,-2.241390664E0,5.549448023E0
2.788262792E0,-2.679132231E0,-6.332917544E0,-5.693945512E-1,6.899840889E0
2.798252792E0,-4.603023764E0,-8.060602539E0,5.533580945E0,1.080655630E1
2.808242792E0,-2.436663693E0,-7.625052801E0,2.180187858E0,8.296504039E0
2.818232792E0,-1.213653051E0,-6.899389365E0,1.421449354E-1,7.006763341E0
2.828223792E0,-1.375397561E0,-6.520868690E0,-6.502220750E-1,6.695986534E0
2.838213792E0,-1.746282064E0,-4.989981093E0,-2.060508510E0,5.674073288E0
2.848203792E0,-1.932865839E0,-2.862968692E0,-3.605098179E0,4.992924290E0
2.858193792E0,-2.131863252E0,-1.138152925E0,-4.285974282E0,4.920346386E0
2.868183792E0,-2.167582138E0,-1.163356179E-1,-3.729896180E0,4.315561588E0
2.878173792E0,-1.760544593E0,6.665445775E-1,-2.498618159E0,3.128400812E0
2.888163792E0,-9.410307142E-1,1.801438850E0,-1.365884726E0,2.448746989E0
2.898153792E0,-6.757308456E-1,2.695034319E0,-6.685788238E-1,2.857764826E0
2.908143792E0,-4.177844355E-1,2.978850566E0,-1.218866721E0,3.245570922E0
2.918134792E0,-5.835228860E-2,3.000819139E0,-2.151729459E0,3.693001512E0
2.928124792E0,-2.261317098E-1,2.939807537E0,-2.924101039E0,4.152586037E0
2.938114792E0,-6.063626951E-1,2.359228724E0,-2.809599693E0,3.718532819E0
2.948104792E0,-7.040103194E-1,1.431100184E0,-2.407509476E0,2.887867750E0
2.958094792E0,8.399189070E-2,9.044613504E-1,-2.236447721E0,2.413877250E0
2.968084792E0,1.108365016E0,1.181571425E0,-1.231019574E0,2.034697332E0
2.978074792E0,1.914051253E0,2.693276646E0,1.337825400E-1,3.306845787E0
2.988064792E0,2.916393532E0,4.846544800E0,1.250658032E0,5.792969294E0
2.998054792E0,4.148813221E0,7.357723364E0,1.372279241E0,8.557563588E0
3.008044792E0,4.620280651E0,8.976257215E0,4.575460866E-1,1.010591586E1
3.018035792E0,4.389766453E0,9.279855761E0,1.204665296E0,1.033619809E1
3.028025792E0,3.467590378E0,9.116678683E0,2.026068994E0,9.962076531E0
3.038015792E0,1.980513045E0,7.039042509E0,2.789637591E0,7.826405896E0
3.048005792E0,2.456569516E-1,3.538375894E0,3.915835884E0,5.283391143E0
3.057995792E0,-1.026294155E0,1.629390961E-1,5.479207102E0,5.576875407E0
3.067985792E0,-1.512849082E0,-2.234520478E0,6.596997099E0,7.127563738E0
3.077975792E0,-1.508208732E0,-3.994233012E0,7.085100442E0,8.272075871E0
3.087965792E0,-1.255076773E0,-5.220920384E0,7.866322952E0,9.524298617E0
3.097955792E0,-9.479425617E-1,-6.393129247E0,9.545646211E0,1.152779503E1
