"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.808545860E-1,-1.221647382E0,9.782464027E0,4.463713074E1,4.571282605E1
9.855959400E-1,-1.891493320E0,9.716209412E0,4.215308762E1,4.329971441E1
9.903372950E-1,-2.645129681E0,9.869227409E0,3.845458984E1,3.978886579E1
9.950786490E-1,-3.843164921E0,9.946327209E0,3.430431366E1,3.592332497E1
9.998199510E-1,-5.525937557E0,9.982013702E0,3.055160522E1,3.261253080E1
1.004561305E0,-7.198318005E0,1.021395302E1,2.749374771E1,3.020011228E1
1.009302659E0,-8.856895447E0,1.038840485E1,2.497850800E1,2.846558297E1
1.014044013E0,-1.054915047E1,1.030416679E1,2.267779160E1,2.705074233E1
1.018785368E0,-1.205942249E1,1.012262440E1,2.030059433E1,2.569068558E1
1.023526722E0,-1.324627686E1,9.915967941E0,1.773558044E1,2.425574333E1
1.028268076E0,-1.424816895E1,9.544013023E0,1.483065987E1,2.267260406E1
1.033009430E0,-1.458671951E1,8.963095665E0,1.158418083E1,2.067130174E1
1.037750784E0,-1.431226730E1,8.067590714E0,8.361831665E0,1.843494627E1
1.042492086E0,-1.333867645E1,6.911044598E0,5.471510887E0,1.598812867E1
1.047233440E0,-1.146990204E1,5.648490429E0,2.951896667E0,1.312165351E1
1.051974795E0,-9.057008743E0,4.438313007E0,8.379831314E-1,1.012078285E1
1.056716149E0,-6.366945267E0,3.132785320E0,-1.041639328E0,7.171983574E0
1.061457503E0,-3.669856548E0,1.524891853E0,-2.641582489E0,4.771907406E0
1.066198857E0,-1.002660275E0,1.388788223E-2,-4.101953506E0,4.222741179E0
1.070940211E0,1.654471159E0,-1.132293701E0,-5.968037605E0,6.295779277E0
1.075681565E0,3.936708450E0,-2.057472229E0,-8.395180702E0,9.497890525E0
1.080422868E0,5.887646675E0,-2.741508484E0,-1.117656708E1,1.292655808E1
1.085164222E0,7.491716385E0,-3.342257738E0,-1.408347607E1,1.629849071E1
1.089905576E0,8.788348198E0,-4.033575058E0,-1.672930145E1,1.932289623E1
1.094646930E0,9.880814552E0,-4.726954937E0,-1.893719864E1,2.187674774E1
1.099388284E0,1.059016991E1,-5.113908768E0,-2.110255623E1,2.415826237E1
1.104129638E0,1.072155380E1,-5.507896900E0,-2.315132523E1,2.610119737E1
1.108870993E0,1.046041298E1,-6.054686069E0,-2.500508118E1,2.777289232E1
1.113612347E0,9.978567123E0,-6.645175457E0,-2.620623398E1,2.881834239E1
1.118353649E0,9.586523056E0,-7.188650131E0,-2.677508926E1,2.933399939E1
1.123095003E0,9.418565750E0,-7.633854866E0,-2.665935516E1,2.928662389E1
1.127836357E0,9.371752739E0,-7.997433662E0,-2.583894920E1,2.862586227E1
1.132577711E0,9.395453453E0,-8.339343071E0,-2.460950279E1,2.763054137E1
1.137319065E0,9.607565880E0,-8.509577751E0,-2.324757004E1,2.655499479E1
1.142060420E0,9.945057869E0,-8.565549850E0,-2.219508362E1,2.578554938E1
1.146801774E0,1.034373951E1,-8.637195587E0,-2.147728348E1,2.535483781E1
1.151543128E0,1.081005859E1,-8.724422455E0,-2.085903931E1,2.506137336E1
1.156284430E0,1.146478176E1,-8.805182457E0,-2.045210266E1,2.504517842E1
1.161025784E0,1.215099621E1,-8.868783951E0,-2.009434700E1,2.510149037E1
1.165767138E0,1.275857353E1,-8.882854462E0,-1.987815666E1,2.523543965E1
1.170508493E0,1.310915470E1,-8.963017464E0,-1.962021255E1,2.524159979E1
1.175249847E0,1.302875996E1,-9.119915009E0,-1.923144913E1,2.495536157E1
1.179991201E0,1.241648960E1,-9.205108643E0,-1.861185074E1,2.419306155E1
1.184732555E0,1.135140800E1,-9.238129616E0,-1.803713989E1,2.322791248E1
1.189473909E0,1.016239738E1,-9.176413536E0,-1.759638977E1,2.229604940E1
1.194215211E0,9.084913254E0,-9.017358780E0,-1.735713387E1,2.156660623E1
1.198956565E0,8.263960838E0,-8.841694832E0,-1.699507332E1,2.086387148E1
1.203697920E0,7.849740982E0,-8.617429733E0,-1.633460236E1,2.006733073E1
1.208439274E0,7.691769123E0,-8.222266197E0,-1.544350243E1,1.911205747E1
1.213180628E0,7.617221832E0,-7.999451637E0,-1.426418686E1,1.804107319E1
1.217921982E0,7.430968285E0,-7.955536842E0,-1.250370407E1,1.657867521E1
1.222663336E0,7.000707626E0,-7.931230545E0,-1.025275803E1,1.473205255E1
1.227404690E0,6.692938805E0,-7.820866108E0,-7.841845989E0,1.294047623E1
1.232145993E0,6.634310722E0,-7.600306511E0,-5.418751717E0,1.145170765E1
1.236887347E0,6.719656467E0,-7.395568848E0,-3.214331388E0,1.049667318E1
1.241628701E0,6.761005878E0,-7.308323860E0,-1.293946743E0,1.003977571E1
