"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.808084000E0,-1.953118255E0,-2.671451329E0,2.438547082E0,4.110697628E0
2.818073000E0,-1.422389294E0,-1.914153287E0,2.106807933E0,3.182108385E0
2.828062000E0,-1.082689161E0,-1.856798533E0,1.731988546E0,2.760380578E0
2.838051000E0,-9.183072647E-1,-2.193937878E0,9.498702425E-1,2.561035947E0
2.848040000E0,-8.830491391E-1,-2.499888759E0,1.525506404E-1,2.655652705E0
2.858030000E0,-1.151120296E0,-2.418048205E0,-8.593243539E-2,2.679443868E0
2.868019167E0,-1.627192700E0,-2.005361080E0,-1.084833920E-2,2.582507857E0
2.878008167E0,-2.207973534E0,-1.615812557E0,-1.069063979E-1,2.738142861E0
2.887997167E0,-2.659767130E0,-9.639941919E-1,-6.711200237E-1,2.907584578E0
2.897986167E0,-2.473449989E0,-2.179619801E-1,-1.590424531E0,2.948713696E0
2.907975167E0,-2.152925800E0,5.620981032E-1,-2.337486145E0,3.227210135E0
2.917964167E0,-1.936853932E0,1.239746543E0,-2.396586000E0,3.321445333E0
2.927954167E0,-2.078299541E0,1.699871544E0,-2.168408350E0,3.451215296E0
2.937943167E0,-2.111462024E0,2.154214234E0,-1.623447266E0,3.425564460E0
2.947932167E0,-2.093641465E0,2.196218877E0,-9.266807699E-1,3.172609208E0
2.957921167E0,-2.150661173E0,2.306745286E0,-2.876356477E-1,3.166883573E0
2.967910167E0,-2.021952262E0,2.715230602E0,-3.547868264E-1,3.403915667E0
2.977899167E0,-2.060515234E0,3.195913829E0,-7.446230328E-1,3.874796987E0
2.987888167E0,-2.365346958E0,3.749194915E0,-1.035428748E0,4.552300675E0
2.997878167E0,-2.408025785E0,4.262440116E0,-1.153504498E0,5.029667639E0
3.007867167E0,-2.009731582E0,4.743596383E0,-9.207399988E-1,5.233401362E0
3.017856167E0,-1.583162582E0,5.282206805E0,-5.711186028E-1,5.543851455E0
3.027845167E0,-1.233415178E0,5.767947289E0,-4.255729267E-1,5.913682545E0
3.037834167E0,-7.279657772E-1,6.391908349E0,-5.981279151E-1,6.460973883E0
3.047823167E0,-5.393647134E-2,6.517060398E0,-5.991925469E-1,6.544770209E0
3.057812167E0,6.487862912E-1,6.005779862E0,-3.518642418E-1,6.050960572E0
3.067801167E0,1.177586255E0,5.493723400E0,-5.066115350E-2,5.618742985E0
3.077791167E0,1.407033336E0,5.246510139E0,2.555373573E-1,5.437914194E0
3.087780167E0,1.513242454E0,5.005415404E0,6.579611573E-1,5.270388883E0
3.097769167E0,1.474803151E0,4.441635057E0,1.377880873E0,4.878700853E0
3.107758167E0,1.383910815E0,3.899168980E0,1.672230002E0,4.462631629E0
3.117747167E0,7.524834448E-1,3.536453329E0,1.188342501E0,3.805902178E0
3.127736167E0,6.976257446E-1,3.351174946E0,7.717427114E-1,3.508937447E0
3.137725167E0,1.034117510E0,3.520827230E0,1.420171738E-1,3.672300680E0
3.147715167E0,1.349302315E0,3.527272616E0,-4.375480244E-1,3.801804455E0
3.157704167E0,1.670677274E0,3.129214640E0,-5.500218487E-1,3.589661662E0
3.167693167E0,1.984510202E0,2.170731449E0,-4.960599419E-1,2.982688590E0
3.177682167E0,1.523308436E0,5.865529132E-1,-2.840822947E-1,1.656869235E0
