"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.015547667E0,-2.977669428E0,-1.435414844E0,-9.500277665E0,1.005893666E1
2.025537667E0,-2.762550656E0,-1.373771743E0,-9.342601647E0,9.838858698E0
2.035527667E0,-2.405791857E0,-1.356735295E0,-8.989669558E0,9.404399177E0
2.045516667E0,-2.361021188E0,-1.264472518E0,-8.522489306E0,8.933427997E0
2.055506667E0,-2.550546989E0,-1.358162162E0,-8.065590799E0,8.567592972E0
2.065496667E0,-2.922819329E0,-1.413417765E0,-7.748876363E0,8.401530069E0
2.075485667E0,-3.346560908E0,-1.502424666E0,-7.563983896E0,8.406580884E0
2.085475667E0,-3.676884738E0,-1.609645791E0,-7.542387789E0,8.543889894E0
2.095465667E0,-3.821630515E0,-1.753031944E0,-7.633132483E0,8.714510445E0
2.105454667E0,-3.884051589E0,-1.933646588E0,-7.762816710E0,8.893040489E0
2.115444667E0,-3.974333476E0,-1.948366661E0,-7.880231139E0,9.038224495E0
2.125434667E0,-3.818030969E0,-1.991372786E0,-7.967562228E0,9.056763987E0
2.135423667E0,-3.689850647E0,-1.995519193E0,-8.009753982E0,9.041750577E0
2.145413667E0,-3.610070067E0,-2.007677308E0,-7.861865619E0,8.881008112E0
2.155403667E0,-3.501811793E0,-2.028113181E0,-7.674245426E0,8.675826863E0
2.165393667E0,-3.359152010E0,-2.102763852E0,-7.473342698E0,8.459099782E0
2.175382667E0,-3.253692798E0,-2.166261545E0,-7.249022455E0,8.235747231E0
2.185372667E0,-3.210055320E0,-2.201623166E0,-6.974511468E0,7.987202886E0
2.195362667E0,-3.101970708E0,-2.257307662E0,-6.679383198E0,7.702715110E0
2.205351667E0,-2.893736156E0,-2.192139274E0,-6.344088065E0,7.309352701E0
2.215341667E0,-2.511614766E0,-2.209093276E0,-5.925230373E0,6.804164666E0
2.225331667E0,-1.897639873E0,-2.147610388E0,-5.719888439E0,6.397686396E0
2.235320667E0,-1.377750480E0,-2.059536118E0,-5.677651661E0,6.194805388E0
2.245310667E0,-8.886294293E-1,-1.992652449E0,-5.698364838E0,6.101777435E0
2.255300667E0,-3.501660642E-1,-1.734500510E0,-5.476517383E0,5.755288953E0
2.265289667E0,5.624670625E-2,-1.519128554E0,-4.767733104E0,5.004217642E0
2.275279667E0,-1.289170718E-1,-1.183715892E0,-3.625706983E0,3.816222485E0
2.285269667E0,-2.792206272E-1,-9.710131896E-1,-2.060502078E0,2.294885528E0
2.295259667E0,-4.897072345E-2,-3.515331432E-1,-1.881791872E-1,4.017276304E-1
2.305248667E0,9.877686784E-1,1.147992620E-1,1.769732323E0,2.029979883E0
2.315238667E0,2.035466639E0,7.529950762E-1,3.426846102E0,4.056279112E0
2.325228667E0,3.335015581E0,1.523263997E0,5.038797158E0,6.231543864E0
2.335217667E0,4.602497222E0,2.280343353E0,6.458973573E0,8.252350338E0
2.345207667E0,5.382823938E0,2.487374256E0,8.044938433E0,9.994141215E0
2.355197667E0,5.391273165E0,2.112232980E0,9.517946196E0,1.114085519E1
2.365186667E0,4.594624531E0,1.666705552E0,1.087217479E1,1.192026286E1
2.375176667E0,3.453672251E0,1.528557774E0,1.187024539E1,1.245660734E1
2.385166667E0,2.456005698E0,1.515739215E0,1.241212089E1,1.274324034E1
2.395156667E0,1.895004825E0,1.494709265E0,1.292483283E1,1.314825094E1
2.405145667E0,1.653901612E0,1.481732540E0,1.380967092E1,1.398706305E1
2.415135667E0,1.726596828E0,1.276872123E0,1.481041954E1,1.496529539E1
2.425125667E0,2.057058945E0,8.974465920E-1,1.537403968E1,1.553698806E1
2.435114667E0,2.696719779E0,5.684065180E-1,1.517892511E1,1.542709146E1
2.445104667E0,2.946414014E0,4.798049748E-1,1.442066988E1,1.472641464E1
2.455094667E0,2.872633262E0,8.265887171E-1,1.330492874E1,1.363658314E1
2.465083667E0,3.281629040E0,1.181262838E0,1.199512788E1,1.249189993E1
2.475073667E0,4.044275238E0,1.766246213E0,1.097343804E1,1.182760036E1
2.485063667E0,4.808552809E0,2.228842539E0,1.037598358E1,1.165122115E1
2.495052667E0,5.461514597E0,2.504425322E0,1.075995620E1,1.232383647E1
2.505042667E0,5.926912617E0,2.593343345E0,1.165081342E1,1.332648401E1
2.515032667E0,6.180582374E0,2.412235781E0,1.231898878E1,1.399199645E1
2.525022667E0,6.306772304E0,2.351128284E0,1.278646315E1,1.444980349E1
2.535011667E0,6.344656999E0,2.214032712E0,1.301997054E1,1.465183422E1
2.545001667E0,6.456786715E0,2.199658501E0,1.294621493E1,1.463328648E1
2.554991667E0,6.585782139E0,2.122952972E0,1.261496080E1,1.438807464E1
2.564980667E0,6.106609833E0,2.051483040E0,1.196140348E1,1.358581759E1
2.574970667E0,5.287524848E0,1.954319273E0,1.125959844E1,1.259189580E1
2.584960667E0,4.563703577E0,1.741180953E0,1.059875665E1,1.167016469E1
2.594949667E0,4.256463677E0,1.503248685E0,1.007478181E1,1.103985815E1
2.604939667E0,4.349022470E0,1.345313344E0,9.844531317E0,1.084613578E1
2.614929667E0,4.909242155E0,1.343628176E0,9.791631557E0,1.103549019E1
2.624918667E0,5.559912711E0,1.464886273E0,9.713912120E0,1.128798520E1
2.634908667E0,6.006714832E0,1.590591177E0,1.007006076E1,1.183286640E1
2.644898667E0,6.176926110E0,1.774079435E0,1.071747150E1,1.249663832E1
2.654888667E0,6.003911092E0,1.816150444E0,1.123650076E1,1.286873344E1
2.664877667E0,5.604293078E0,1.827062226E0,1.149743393E1,1.292041966E1
2.674867667E0,5.151502240E0,1.744442238E0,1.160571735E1,1.281693135E1
2.684857667E0,4.728313808E0,1.588364849E0,1.130741580E1,1.235870164E1
2.694846667E0,4.279792898E0,1.388283070E0,1.077340362E1,1.167519519E1
2.704836667E0,3.759302997E0,1.143470091E0,9.902215269E0,1.065334455E1
2.714826667E0,3.135537819E0,9.996516824E-1,8.724408866E0,9.324495212E0
2.724815667E0,2.690735739E0,7.479471749E-1,7.226667965E0,7.747529520E0
2.734805667E0,2.191113088E0,4.317177656E-1,5.517750193E0,5.952556089E0
2.744795667E0,1.680784478E0,1.182391790E-1,3.708982444E0,4.073765793E0
2.754784667E0,1.044624080E0,-7.707975090E-2,1.546714840E0,1.868022364E0
2.764774667E0,4.724319282E-1,-1.044248396E-1,-7.257558221E-1,8.722488104E-1
2.774764667E0,-2.339830586E-1,-1.373976103E0,-3.206482086E0,3.496296007E0
2.784754667E0,-1.603431078E0,-1.752818374E0,-5.512574823E0,6.002653134E0
2.794743667E0,-2.837543244E0,-2.379050785E0,-8.013536546E0,8.827700849E0
2.804733667E0,-4.089011115E0,-2.778337262E0,-9.971465013E0,1.112965787E1
2.814723667E0,-5.492797201E0,-3.057739737E0,-1.126851427E1,1.290348818E1
2.824712667E0,-6.422732531E0,-3.657172605E0,-1.163916108E1,1.378754784E1
2.834702667E0,-6.769390558E0,-4.467343217E0,-1.122606231E1,1.384941439E1
2.844692667E0,-7.075825589E0,-5.215055627E0,-1.059118216E1,1.376362062E1
2.854681667E0,-7.637982164E0,-5.959137207E0,-1.026182605E1,1.411223447E1
2.864671667E0,-8.230232019E0,-6.434509993E0,-1.042665438E1,1.475990378E1
2.874661667E0,-8.536707981E0,-6.325435447E0,-1.106956276E1,1.534345907E1
2.884650667E0,-8.450958563E0,-5.781305838E0,-1.203632502E1,1.580238330E1
2.894640667E0,-7.748019746E0,-5.284495990E0,-1.294546765E1,1.598570738E1
2.904630667E0,-6.777453868E0,-4.597092056E0,-1.360394132E1,1.587873911E1
2.914620667E0,-5.672645275E0,-3.986593917E0,-1.379825716E1,1.544227108E1
2.924609167E0,-4.388071345E0,-3.462781336E0,-1.325603082E1,1.438639558E1
2.934599167E0,-2.903044046E0,-3.123881979E0,-1.174942788E1,1.249941434E1
2.944589167E0,-1.740918998E0,-2.911765753E0,-9.839575217E0,1.040799785E1
2.954578167E0,-1.233966863E0,-3.111495237E0,-7.967235369E0,8.641812093E0
2.964568167E0,-1.139162740E0,-3.493623936E0,-6.189492946E0,7.198119399E0
2.974558167E0,-1.205063491E0,-3.850793211E0,-4.783246352E0,6.257813679E0
2.984547167E0,-1.355229345E0,-4.190859379E0,-4.040096233E0,5.976815748E0
2.994537167E0,-1.539814833E0,-4.464882709E0,-3.821914982E0,6.075626837E0
3.004527167E0,-1.770306812E0,-4.610107081E0,-3.970824269E0,6.336759336E0
3.014516167E0,-1.965636851E0,-4.714615828E0,-4.321941968E0,6.691077119E0
3.024506167E0,-1.958551488E0,-4.772493030E0,-4.849828012E0,7.080497539E0
3.034496167E0,-1.972688886E0,-4.710989677E0,-5.463634213E0,7.479052345E0
3.044486167E0,-1.982655757E0,-4.638240374E0,-6.165881304E0,7.966322230E0
3.054475167E0,-1.998916571E0,-4.681275004E0,-7.159204545E0,8.784316299E0
3.064465167E0,-2.017102874E0,-4.749774551E0,-8.127094737E0,9.626979337E0
3.074455167E0,-2.062654438E0,-4.795825467E0,-8.831718137E0,1.025932408E1
3.084444167E0,-2.072758134E0,-4.764581163E0,-9.340254575E0,1.068821386E1
3.094434167E0,-2.064406556E0,-4.693460309E0,-9.736643171E0,1.100420667E1
3.104424167E0,-2.084465429E0,-4.659210536E0,-9.969530754E0,1.120021350E1
3.114413167E0,-2.127536897E0,-4.547743310E0,-1.010743266E1,1.128576880E1
3.124403167E0,-2.235681443E0,-4.430303738E0,-1.015302340E1,1.130087372E1
3.134393167E0,-2.385906646E0,-4.484189630E0,-1.005320441E1,1.126354412E1
3.144382167E0,-2.518830230E0,-4.389267686E0,-9.798844097E0,1.102848685E1
3.154372167E0,-2.535458542E0,-4.263019283E0,-9.468148384E0,1.068867238E1
